HON,length,start,end,hits,distance
Combined_2 (2),0.132,169.655,169.787,13,71.606
baum ld1(enhanced),0.0,169.798,169.798,1,53.134
Combined_2 (2),0.0,169.809,169.809,1,71.441
baum ld0(enhanced),0.011,169.821,169.832,2,30.034
baum ld1 mobile (4),0.0,169.843,169.843,1,37.26
baum ld0(enhanced),0.0,169.854,169.854,1,28.59
RedBush_Var1_Prefab_baked_single (4),0.011,169.865,169.876,2,32.635
apartment3,0.0,169.887,169.887,1,89.686
RedBush_Var1_Prefab_baked_single (4),0.067,169.898,169.965,7,32.388
apartment3,0.0,169.976,169.976,1,88.752
RedBush_Var1_Prefab_baked_single (4),0.0,169.987,169.987,1,32.154
baum ld2(enhanced),0.012,169.998,170.01,2,44.743
apartment3,0.023,170.02,170.043,3,89.467
RedBush_Var1_Prefab_baked_single (4),0.011,170.054,170.065,2,32.237
baum ld2(enhanced),0.0,170.077,170.077,1,44.773
RedBush_Var1_Prefab_baked_single (4),0.032,170.088,170.12,4,31.971
baum ld0(enhanced),0.0,170.131,170.131,1,37.394
Bush_qilgP2_6x6x4_PF (23),0.0,170.142,170.142,1,39.322
EU_TrafficLight_01 (1),0.0,170.153,170.153,1,15.001
Bush_qilgP2_6x6x4_PF (24),0.0,170.164,170.164,1,38.164
Col House1,0.012,170.175,170.187,2,68.249
House_1,0.012,170.197,170.209,2,86.91
Col House1,0.023,170.219,170.242,3,68.292
baum ld2(enhanced),0.011,170.253,170.264,2,45.215
Col House1,0.0,170.275,170.275,1,67.887
baum ld2(enhanced),0.0,170.286,170.286,1,45.111
Col House1,0.044,170.298,170.342,5,67.938
House_1,0.011,170.353,170.364,2,86.512
House_2,0.211,170.543,170.754,20,79.918
streetLight2 (15),0.0,170.765,170.765,1,43.803
House_2,0.022,170.776,170.798,3,78.849
Cathedral,0.056,170.809,170.865,6,113.166
streetLight2 (17),0.033,170.876,170.909,4,64.663
Cathedral,0.0,170.92,170.92,1,112.949
baum ld1(enhanced),0.0,170.931,170.931,1,111.594
Cathedral,0.023,170.942,170.965,3,112.881
streetLight2 (17),0.0,170.976,170.976,1,64.601
Cathedral,0.0,170.987,170.987,1,112.844
streetLight2 (17),0.0,170.998,170.998,1,64.472
Cathedral,0.011,171.009,171.02,2,112.803
streetLight2 (15),0.0,171.198,171.198,1,42.711
Terrain,0.0,171.21,171.21,1,33.017
DmaterialC150,0.011,171.221,171.232,2,37.411
streetLight2 (15),0.0,171.243,171.243,1,42.644
DmaterialC150,0.0,171.254,171.254,1,35.826
materialC150,0.0,171.265,171.265,1,42.367
Terrain,0.022,171.276,171.298,3,28.576
SingleStraightPrefab (2),0.0,171.309,171.309,1,32.527
DmaterialC150,0.133,171.321,171.454,13,29.3
SingleStraightPrefab (2),0.022,171.465,171.487,3,31.515
DmaterialC150,0.0,171.498,171.498,1,27.096
SingleStraightPrefab (2),0.011,171.509,171.52,2,30.165
streetLight2 (13),0.145,171.532,171.677,14,23.678
DmaterialC150,0.0,171.687,171.687,1,25.597
SingleStraightPrefab (2),0.011,171.698,171.709,2,26.687
Park_Streight (2),0.0,171.721,171.721,1,35.562
DmaterialC150,0.011,171.732,171.743,2,29.872
Park_Streight (2),0.011,171.754,171.765,2,30.81
Bush_qilgP2_6x6x4_PF (23),0.0,171.776,171.776,1,38.183
Park_Streight (2),0.0,171.787,171.787,1,29.394
Park_Sidewalk_Corner_B,0.0,171.798,171.798,1,37.061
RedBush_Var1_Prefab_baked_single (4),0.233,171.809,172.042,22,29.286
baum ld0(enhanced),0.0,172.053,172.053,1,25.644
baum ld0 mobile (4),0.0,172.064,172.064,1,29.409
baum ld1 mobile (4),0.0,172.076,172.076,1,34.582
Combined_2 (2),0.411,172.086,172.497,38,68.346
EU_TrafficLight_01,0.022,172.509,172.531,3,16.039
baum ld1(enhanced),0.011,172.542,172.553,2,48.686
EU_TrafficLight_01,0.134,172.564,172.698,13,15.933
Combined_2 (2),0.0,172.709,172.709,1,66.611
EU_TrafficLight_01,0.078,172.72,172.798,8,15.694
Park_Streight (3),0.0,172.809,172.809,1,21.163
EU_TrafficLight_01,0.078,172.82,172.898,8,15.594
Park_Streight (3),0.123,172.909,173.032,12,18.6
SingleZebraPrefab,0.389,173.042,173.431,36,12.799
powerCabinet,0.0,173.731,173.731,1,40.157
Terrain,0.0,173.742,173.742,1,33.166
materialC150,0.0,173.753,173.753,1,52.523
powerCabinet,0.0,173.764,173.764,1,40.118
Terrain,0.0,173.775,173.775,1,38.864
powerCabinet,0.033,173.786,173.819,4,40.019
materialC150,0.011,173.831,173.842,2,54.786
powerCabinet,0.0,173.853,173.853,1,39.964
Terrain,0.011,173.864,173.875,2,62.585
powerCabinet,0.0,173.886,173.886,1,40.164
materialC150,0.0,173.897,173.897,1,56.75
Terrain,0.0,173.908,173.908,1,79.602
materialE150,0.0,173.919,173.919,1,67.832
Terrain,0.0,173.931,173.931,1,85.916
materialC150,0.033,173.942,173.975,4,56.175
Terrain,0.0,173.986,173.986,1,54.124
New_NPC (37),0.033,173.997,174.03,4,21.993
Terrain,0.011,174.042,174.053,2,52.5
Bush_qilgP2_6x6x4_PF (53),0.0,174.062,174.062,1,54.46
Terrain,0.011,174.073,174.084,2,42.292
New_NPC (37),0.011,174.096,174.107,2,21.696
Bush_qilgP2_6x6x4_PF (53),0.022,174.118,174.14,3,55.137
New_NPC (37),0.0,174.151,174.151,1,21.533
Bush_qilgP2_6x6x4_PF (53),0.0,174.162,174.162,1,54.646
New_NPC (37),0.0,174.173,174.173,1,21.392
Bush_qilgP2_6x6x4_PF (53),0.033,174.185,174.218,4,54.816
New_NPC (37),0.0,174.229,174.229,1,21.33
Terrain,0.0,174.24,174.24,1,53.198
Bush_qilgP2_6x6x4_PF (53),0.0,174.251,174.251,1,54.883
Bush_b1_4x4x4_PF_baked_single (1),0.0,174.262,174.262,1,55.348
Bush_qilgP2_6x6x4_PF (52),0.0,174.273,174.273,1,55.909
NewsBoard,0.0,174.284,174.284,1,74.938
streetLight2 (30),0.0,174.295,174.295,1,24.706
PlantPot_A (5),0.0,174.307,174.307,1,31.999
streetLight2 (30),0.123,174.317,174.44,12,24.458
PlantPot_A (5),0.0,174.452,174.452,1,32.796
7 (2),0.045,174.463,174.508,5,104.658
PlantPot_A (5),0.0,174.519,174.519,1,32.364
NewsBoard,0.0,174.53,174.53,1,74.732
7 (2),0.011,174.541,174.552,2,104.465
baum ld0(enhanced) (1),0.0,174.563,174.563,1,58.151
NPC-619,0.0,174.574,174.574,1,34.531
NPC-610,0.089,174.585,174.674,9,32.983
NPC-619,0.044,174.686,174.73,5,34.029
NPC-613,0.0,174.741,174.741,1,33.393
NPC-619,0.0,174.752,174.752,1,33.98
baum ld0(enhanced) (1),0.0,174.763,174.763,1,57.825
baum ld1(enhanced),0.0,174.775,174.775,1,32.341
Book,0.0,174.786,174.786,1,40.544
B027,1.321,174.797,176.118,120,41.168
7 (3),0.0,176.13,176.13,1,105.01
baum ld1(enhanced),0.0,176.141,176.141,1,30.313
7 (2),0.256,176.152,176.408,24,100.142
Bush_qilgP2_6x6x4_PF (52),0.011,176.419,176.43,2,52.901
Terrain,0.089,176.441,176.53,9,41.451
Bush_qilgP2_6x6x4_PF (51),0.0,176.541,176.541,1,53.837
Terrain,0.122,176.552,176.674,12,38.862
NPC-610,0.0,176.685,176.685,1,30.06
PlantPot_A (5),0.189,176.696,176.885,18,27.599
7 (2),0.011,176.896,176.907,2,99.66
Cathedral,0.144,176.952,177.096,10,105.877
House_2,0.023,177.262,177.285,3,82.565
Cathedral,0.0,177.296,177.296,1,105.13
House_2,0.1,177.307,177.407,10,79.244
materialC150,0.01,177.418,177.428,2,38.195
New_NPC (30),0.044,177.439,177.483,5,19.075
DmaterialC150,0.077,177.495,177.572,8,31.136
New_NPC (30),0.045,177.583,177.628,5,18.633
materialC150,0.011,177.639,177.65,2,36.342
streetLight2 (15),0.0,177.661,177.661,1,34.419
materialC150,0.0,177.672,177.672,1,33.024
streetLight1Prefab (18),0.0,177.683,177.683,1,55.483
Terrain,0.0,177.694,177.694,1,66.172
streetLight1Prefab (18),0.0,177.705,177.705,1,55.476
New_NPC (37),0.011,177.717,177.728,2,10.344
materialE150,0.0,177.739,177.739,1,53.672
New_NPC (37),0.0,177.75,177.75,1,10.326
materialC150,0.022,177.761,177.783,3,56.923
Terrain,0.111,177.795,177.906,11,65.856
materialC150,0.011,177.917,177.928,2,56.005
materialD150,0.0,177.94,177.94,1,51.817
materialE150,0.022,177.951,177.973,3,51.282
materialA150,0.044,177.984,178.028,5,49.341
New_NPC (37),0.334,178.039,178.373,31,8.826
House_2,0.011,178.384,178.395,2,69.611
materialC150,0.0,178.407,178.407,1,56.214
House_2,0.011,178.418,178.429,2,68.722
materialE150,0.0,178.44,178.44,1,53.855
materialC150,0.0,178.451,178.451,1,55.462
materialE150,0.0,178.462,178.462,1,53.825
materialA150,0.022,178.473,178.495,3,53.228
materialE150,0.0,178.507,178.507,1,53.619
materialA150,0.0,178.518,178.518,1,52.638
materialE150,0.0,178.529,178.529,1,53.872
materialA150,0.033,178.54,178.573,4,52.414
materialE150,0.122,178.584,178.706,12,53.335
New_NPC (30),0.756,178.717,179.473,69,13.677
materialA150,0.056,179.484,179.54,6,46.582
streetLight2 (15),0.0,179.551,179.551,1,31.202
materialC150,0.0,179.562,179.562,1,57.289
House_2,0.0,179.573,179.573,1,65.347
Bush_qilgP2_6x6x4_PF (53),0.011,179.584,179.595,2,46.294
Bush_qilgP2_6x6x4_PF (51),0.0,179.606,179.606,1,48.676
Bush_qilgP2_6x6x4_PF (55),0.0,179.962,179.962,1,49.285
streetLight1Prefab (50),0.0,179.973,179.973,1,94.081
Bush_qilgP2_6x6x4_PF (55),0.011,179.984,179.995,2,49.372
New_NPC (482),0.022,180.006,180.028,3,45.89
Bush_b1_4x4x4_PF_baked_single (4),0.0,180.039,180.039,1,47.201
NPC-610,0.023,180.05,180.073,3,25.012
Terrain,0.0,180.084,180.084,1,36.954
NPC-610,0.011,180.095,180.106,2,24.944
New_NPC (482),0.0,180.117,180.117,1,45.716
Terrain,0.012,180.128,180.14,2,38.465
Bush_b1_4x4x4_PF_baked_single (4),0.0,180.15,180.15,1,47.036
NPC-610,0.0,180.161,180.161,1,24.731
NPC-619,0.0,180.172,180.172,1,26.007
NPC-610,0.022,180.184,180.206,3,24.784
NPC-619,0.022,180.217,180.239,3,26.004
face_480,0.0,180.25,180.25,1,45.843
face_610,0.0,180.261,180.261,1,24.801
NPC-619,0.0,180.272,180.272,1,25.921
NPC-610,0.0,180.284,180.284,1,24.691
Bush_qilgP2_6x6x4_PF (55),0.0,180.294,180.294,1,50.086
NPC-610,0.044,180.306,180.35,5,24.562
NPC-619,0.0,180.361,180.361,1,25.636
face_619,0.0,180.372,180.372,1,25.873
NPC-619,0.045,180.383,180.428,5,25.575
NPC-613,0.0,180.439,180.439,1,24.834
NPC-619,0.022,180.45,180.472,3,25.497
NPC-613,0.044,180.484,180.528,5,24.706
NPC-619,0.0,180.539,180.539,1,25.398
NPC-610,0.045,180.55,180.595,5,24.174
NPC-619,0.133,180.606,180.739,13,25.199
NPC-610,0.055,180.75,180.805,6,23.787
NPC-619,0.022,180.817,180.839,3,24.893
baum ld0(enhanced) (1),0.0,180.85,180.85,1,48.747
NPC-619,0.0,180.861,180.861,1,24.955
NPC-610,0.0,180.872,180.872,1,23.896
face_619,0.0,180.883,180.883,1,25.074
NewsBoard,0.011,181.116,181.127,2,64.851
baum ld0(enhanced) (1),0.0,181.138,181.138,1,48.31
NPC-610,0.0,181.15,181.15,1,23.281
NewsBoard,0.0,181.161,181.161,1,64.36
NPC-610,0.011,181.172,181.183,2,23.274
face_610,0.0,181.194,181.194,1,23.358
NPC-610,0.0,181.205,181.205,1,23.288
NPC-619,0.022,181.216,181.238,3,24.311
NPC-610,0.056,181.249,181.305,6,23.184
NPC-619,0.0,181.316,181.316,1,24.232
PlantPot_A (5),0.0,181.327,181.327,1,22.119
streetLight2 (30),0.0,181.338,181.338,1,14.12
B027,0.401,181.349,181.75,37,32.374
New_NPC (43)(Clone),0.0,181.761,181.761,1,32.385
B027,0.231,181.772,182.003,22,33.946
New_NPC (43)(Clone),0.0,182.014,182.014,1,32.152
B027,0.078,182.025,182.103,8,34.086
New_NPC (43)(Clone),0.0,182.114,182.114,1,32.008
B027,0.011,182.125,182.136,2,34.129
New_NPC (43)(Clone),0.0,182.147,182.147,1,31.918
B027,0.011,182.158,182.169,2,34.165
New_NPC (43)(Clone),0.033,182.181,182.214,4,31.928
B027,0.033,182.225,182.258,4,32.331
NPC-4608,0.0,182.269,182.269,1,31.109
B027,0.044,182.281,182.325,5,31.494
NPC-4608,0.135,182.336,182.471,13,30.925
B027,0.189,182.482,182.671,18,30.058
trashcan_squarePrefab,0.0,182.682,182.682,1,21.809
B027,0.011,182.694,182.705,2,30.914
NPC-4608,0.011,182.716,182.727,2,30.531
trashcan_squarePrefab,0.0,182.738,182.738,1,21.647
B027,0.0,182.749,182.749,1,30.734
trashcan_squarePrefab,0.0,182.76,182.76,1,21.704
NPC-4608,0.0,182.771,182.771,1,30.418
B027,0.012,182.782,182.794,2,30.674
NPC-4608,0.167,182.804,182.971,16,30.166
B027,0.034,182.982,183.016,4,30.313
NPC-4608,0.122,183.027,183.149,12,29.961
B027,0.011,183.16,183.171,2,30.31
NPC-4608,0.122,183.182,183.304,12,29.635
B027,0.0,183.316,183.316,1,32.755
PlantPot_A (5),0.022,183.327,183.349,3,18.719
NPC-613,0.0,183.36,183.36,1,20.438
NPC-619,0.0,183.371,183.371,1,21.174
NPC-613,0.022,183.382,183.404,3,20.457
NPC-619,0.0,183.416,183.416,1,21.318
face_613,0.0,183.427,183.427,1,20.45
NPC-613,0.0,183.438,183.438,1,20.407
face_613,0.011,183.449,183.46,2,20.448
NewsBoard,0.021,183.471,183.492,3,61.534
NPC-613,0.023,183.503,183.526,3,20.259
face_613,0.0,183.537,183.537,1,20.374
NPC-619,0.0,183.781,183.781,1,20.577
NPC-613,0.0,183.792,183.792,1,19.893
NewsBoard,0.0,183.803,183.803,1,62.8
NPC-613,0.0,183.814,183.814,1,19.774
NPC-619,0.0,183.825,183.825,1,20.649
7 (2),0.0,183.837,183.837,1,89.666
streetLight1Prefab (50),0.0,183.848,183.848,1,88.268
face_619,0.035,183.859,183.894,4,20.657
NPC-619,0.0,183.905,183.905,1,20.356
7 (2),0.0,184.171,184.171,1,88.645
face_610,0.011,184.182,184.193,2,18.959
Bush_qilgP2_6x6x4_PF (55),0.0,184.204,184.204,1,43.589
face_619,0.0,184.216,184.216,1,20.1
7 (2),0.044,184.227,184.271,5,88.713
face_610,0.011,184.282,184.293,2,18.864
7 (2),0.0,184.304,184.304,1,88.366
face_610,0.012,184.315,184.327,2,18.824
Bush_qilgP2_6x6x4_PF (55),0.0,184.338,184.338,1,44.108
7 (2),0.022,184.349,184.371,3,88.03
Cathedral,1.011,184.382,185.393,68,99.345
PlantPot_B_V02 (1),0.0,185.404,185.404,1,73.247
Cathedral,1.555,185.415,186.97,141,94.105
House_2,0.2,186.992,187.192,19,56.244
Cathedral,0.0,187.203,187.203,1,90.992
7 (2),0.044,187.214,187.258,5,84.266
NewsBoard,0.011,187.27,187.281,2,56.1
7 (2),0.0,187.292,187.292,1,85.167
NewsBoard,0.011,187.303,187.314,2,55.536
7 (2),0.021,187.326,187.347,3,85.161
NewsBoard,0.078,187.358,187.436,8,55.633
face_610,0.0,187.447,187.447,1,14.271
NewsBoard,0.0,187.458,187.458,1,55.312
face_610,0.023,187.469,187.492,3,14.239
NewsBoard,0.033,187.503,187.536,4,55.218
face_610,0.123,187.547,187.67,12,14.04
NewsBoard,0.0,187.681,187.681,1,55.039
face_610,0.0,187.692,187.692,1,13.902
NewsBoard,0.0,187.703,187.703,1,55.039
baum ld0(enhanced) (1),0.0,187.903,187.903,1,38.575
face_619,0.0,187.914,187.914,1,14.779
baum ld0(enhanced) (1),0.044,187.925,187.969,5,38.402
face_619,0.0,187.981,187.981,1,14.787
baum ld0(enhanced) (1),0.0,187.992,187.992,1,38.333
face_619,0.066,188.003,188.069,7,14.645
baum ld0(enhanced) (1),0.077,188.081,188.158,8,38.16
NPC-619,0.0,188.169,188.169,1,14.434
baum ld0(enhanced) (1),0.022,188.181,188.203,3,38.135
NPC-619,0.134,188.214,188.348,13,14.241
baum ld0(enhanced) (1),0.0,188.359,188.359,1,37.905
NPC-619,0.0,188.369,188.369,1,14.205
baum ld0(enhanced) (1),0.067,188.38,188.447,7,37.799
NPC-619,0.022,188.458,188.48,3,14.003
baum ld0(enhanced) (1),0.0,188.491,188.491,1,37.63
NPC-619,0.056,188.502,188.558,6,13.933
baum ld0(enhanced) (1),0.067,188.569,188.636,7,37.471
NPC-619,0.078,188.647,188.725,8,13.606
face_619,0.0,188.736,188.736,1,13.599
Bush_qilgP2_6x6x4_PF (55),0.0,188.747,188.747,1,37.034
Bush_qilgP2_6x6x4_PF (52),0.0,188.758,188.758,1,34.623
Terrain,0.622,188.769,189.391,57,20.942
powerCabinet,0.566,189.402,189.968,51,17.858
Terrain,0.279,189.99,190.269,26,8.309
DmaterialC150,0.0,190.279,190.279,1,14.858
House_1,0.0,190.379,190.379,1,66.284
Bush_qilgP2_6x6x4_PF (25),0.0,190.39,190.39,1,42.844
House_1,0.002,190.401,190.403,2,67.189
streetLight2 (14),0.012,190.412,190.424,2,22.92
Bush_b1_4x4x4_PF_baked_single (1),0.011,190.446,190.457,2,28.55
streetLight2 (14),0.0,190.468,190.468,1,22.953
Bush_b1_4x4x4_PF_baked_single (1),0.165,190.479,190.644,16,28.878
streetLight2 (14),0.0,190.656,190.656,1,22.827
House1,0.245,190.667,190.912,23,46.08
streetLight2 (14),0.0,190.923,190.923,1,22.357
House_1,0.033,190.935,190.968,5,63.32
Bush_qilgP2_6x6x4_PF (25),0.011,190.979,190.99,2,41.624
House_1,0.013,191.012,191.025,3,62.596
Bush_qilgP2_6x6x4_PF (25),0.543,191.035,191.578,49,40.895
House_1,0.012,191.589,191.601,2,54.061
Bush_qilgY2_2x2x4_PF_baked_single,0.011,191.612,191.623,2,40.81
House_2,0.022,191.634,191.656,3,52.865
Bush_qilgY2_2x2x4_PF_baked_single,0.111,191.667,191.778,11,40.585
House_2,0.188,192.068,192.256,18,48.897
Cathedral,0.666,192.268,192.934,61,84.967
face_619,0.034,193.311,193.345,4,8.95
NPC-619,0.0,193.356,193.356,1,8.783
face_619,0.01,193.368,193.378,2,8.909
7 (6),0.0,193.389,193.389,1,91.966
face_619,0.011,193.401,193.412,2,8.833
7 (6),0.012,193.423,193.435,2,91.723
face_619,0.0,193.445,193.445,1,8.783
NPC-619,0.011,193.456,193.467,2,8.705
face_619,0.0,193.478,193.478,1,8.785
NPC-619,0.021,193.49,193.511,3,8.674
face_619,0.022,193.523,193.545,3,8.698
7 (6),0.0,193.556,193.556,1,91.925
NPC-619,0.0,193.567,193.567,1,8.609
face_619,0.0,193.578,193.578,1,8.592
NPC-619,0.011,193.589,193.6,2,8.506
face_619,0.199,193.612,193.811,19,8.404
face_610,0.0,193.822,193.822,1,6.988
B027,0.011,193.833,193.844,2,21.583
NPC-4608,0.011,193.855,193.866,2,18.555
B027,0.077,193.878,193.955,8,19.371
NPC-4608,0.078,193.966,194.044,8,18.353
NPC-4609,0.011,194.055,194.066,2,18.683
B027,0.0,194.077,194.077,1,19.45
face_4609,0.0,194.088,194.088,1,18.675
NPC-4609,0.011,194.1,194.111,2,18.688
B027,0.011,194.122,194.133,2,19.515
face_4609,0.0,194.144,194.144,1,18.588
B027,0.033,194.156,194.189,4,19.429
NPC-4609,0.011,194.199,194.21,2,18.514
B027,0.012,194.221,194.233,2,19.355
NPC-4609,0.056,194.243,194.299,6,18.33
NPC-4608,0.055,194.31,194.365,6,17.941
NPC-4609,0.0,194.376,194.376,1,18.308
B027,0.0,194.387,194.387,1,19.998
face_613,0.022,194.398,194.42,3,6.941
B027,0.1,194.431,194.531,10,20.388
face_613,0.279,194.542,194.821,26,6.515
B027,0.022,194.832,194.854,3,19.066
face_4609,0.19,194.865,195.055,18,17.416
B027,0.011,195.066,195.077,2,18.097
NPC-4609,0.0,195.088,195.088,1,17.276
B027,0.0,195.1,195.1,1,18.012
NPC-4609,0.045,195.11,195.155,5,17.217
B027,0.033,195.166,195.199,4,17.86
NPC-4609,0.011,195.21,195.221,2,17.141
B027,0.023,195.232,195.255,3,17.812
NPC-4609,0.0,195.266,195.266,1,16.989
B027,0.0,195.277,195.277,1,17.839
face_613,0.0,195.288,195.288,1,5.653
B027,0.0,195.299,195.299,1,20.343
face_610,0.0,195.31,195.31,1,4.887
7 (3),0.01,195.322,195.332,2,84.754
Bush_qilgP2_6x6x4_PF (54),0.023,195.343,195.366,3,28.86
CarparkPrefab,0.0,195.377,195.377,1,48.992
baum ld0(enhanced) (1),0.0,195.388,195.388,1,29.534
7 (3),0.0,195.399,195.399,1,77.428
baum ld0(enhanced) (1),0.0,195.41,195.41,1,29.668
7 (3),0.023,195.421,195.444,3,77.411
Bush_qilgP2_6x6x4_PF (54),0.012,195.454,195.466,2,29.395
7 (3),0.011,195.477,195.488,2,77.57
Bush_qilgP2_6x6x4_PF (54),0.0,195.499,195.499,1,29.265
7 (3),0.067,195.51,195.577,7,77.362
Bush_qilgP2_6x6x4_PF (54),0.0,195.588,195.588,1,29.141
7 (3),0.0,195.599,195.599,1,77.425
Bush_qilgP2_6x6x4_PF (54),0.0,195.611,195.611,1,28.777
Terrain,0.0,195.621,195.621,1,27.47
Bush_qilgP2_6x6x4_PF (55),0.011,195.788,195.799,2,28.759
NewsBoard,0.011,195.81,195.821,2,45.284
materialA150,0.011,195.832,195.843,2,39.233
baum ld0(enhanced) (1),0.0,195.854,195.854,1,29.084
materialC150,0.0,195.866,195.866,1,34.374
NewsBoard,0.0,195.876,195.876,1,45.166
baum ld0(enhanced) (1),0.0,195.888,195.888,1,29.224
NewsBoard,0.167,195.899,196.066,16,44.991
New_NPC (480),0.0,196.077,196.077,1,24.438
NewsBoard,0.0,196.088,196.088,1,44.733
New_NPC (480),0.011,196.099,196.11,2,24.347
Bush_qilgP2_6x6x4_PF (55),0.0,196.121,196.121,1,28.231
New_NPC (480),0.0,196.132,196.132,1,24.206
Bush_qilgP2_6x6x4_PF (55),0.0,196.143,196.143,1,28.075
New_NPC (480),0.034,196.154,196.188,4,24.243
Cathedral,1.454,196.377,197.831,132,78.58
streetLight2 (17),0.011,197.843,197.854,2,27.077
Cathedral,0.0,197.865,197.865,1,76.951
streetLight2 (17),0.011,197.876,197.887,2,27.033
Cathedral,1.799,197.898,199.697,163,76.894
House_2,0.301,199.708,200.009,28,39.951
streetLight2 (16),0.3,200.02,200.32,28,17.821
House_2,0.2,200.331,200.531,19,40.98
Terrain,0.0,200.542,200.542,1,39.563
materialA150,0.012,200.553,200.565,2,20.027
materialD150,0.0,200.575,200.575,1,13.815
materialC150,0.155,200.586,200.741,15,11.269
powerCabinet,0.433,200.752,201.185,40,6.384
materialC150,0.011,201.197,201.208,2,10.335
Bush_qilgP2_6x6x4_PF (52),0.234,201.541,201.775,22,18.566
Bush_b1_4x4x4_PF_baked_single (4),0.0,201.786,201.786,1,18.512
baum ld0(enhanced) (1),0.0,201.797,201.797,1,21.715
Bush_qilgP2_6x6x4_PF (54),0.167,201.808,201.975,16,20.864
materialA100,0.0,201.984,201.984,1,28.261
Bush_qilgY2_2x2x4_PF_baked_single,0.011,201.995,202.006,2,29.101
Terrain,0.0,202.017,202.017,1,29.074
CarparkPrefab,0.0,202.028,202.028,1,38.403
Terrain,0.145,202.039,202.184,14,32.728
Bush_qilgY2_2x2x4_PF_baked_single,0.0,202.195,202.195,1,29.57
CarparkPrefab,0.0,202.206,202.206,1,37.569
Terrain,0.078,202.217,202.295,8,33.698
CarparkPrefab,0.0,202.306,202.306,1,37.819
Terrain,0.633,202.317,202.95,58,19.005
B027,0.288,202.962,203.25,27,12.844
face_4609,0.0,203.439,203.439,1,11.643
NPC-4609,0.189,203.45,203.639,18,11.386
B027,0.045,203.65,203.695,5,11.767
NPC-4609,0.0,203.706,203.706,1,11.289
B027,0.089,203.717,203.806,9,11.624
NPC-4609,0.067,203.817,203.884,7,10.922
B027,0.022,203.895,203.917,3,11.406
NPC-4609,0.045,203.928,203.973,5,10.77
NPC-4608,0.1,203.984,204.084,10,10.57
B027,0.033,204.095,204.128,4,11.109
NPC-4608,0.0,204.139,204.139,1,10.475
B027,0.0,204.15,204.15,1,11.057
NPC-4608,0.0,204.161,204.161,1,10.462
B027,0.088,204.173,204.261,9,11.565
Terrain,0.978,204.273,205.251,89,10.855
New_NPC (480),0.011,205.262,205.273,2,13.502
NewsBoard,0.022,205.284,205.306,3,33.82
face_480,0.0,205.317,205.317,1,13.48
Bush_qilgP2_6x6x4_PF (55),0.056,205.328,205.384,6,16.953
face_480,0.145,205.395,205.54,14,13.197
New_NPC (480),0.033,205.551,205.584,4,12.963
baum ld0(enhanced) (1),0.0,205.595,205.595,1,17.124
CarparkPrefab,0.0,205.606,205.606,1,35.114
Terrain,0.311,205.828,206.139,29,14.763
Bush_qilgY2_2x2x4_PF_baked_single,0.822,206.15,206.972,75,22.161
Terrain,0.289,206.983,207.272,27,6.044
NewsBoard,0.0,207.494,207.494,1,31.038
Bush_qilgP2_6x6x4_PF (55),0.0,207.505,207.505,1,14.783
NewsBoard,0.011,207.516,207.527,2,31.094
materialC150,0.0,207.538,207.538,1,31.054
NewsBoard,0.0,207.549,207.549,1,31.072
baum ld0(enhanced) (1),0.045,207.56,207.605,5,15.037
NewsBoard,0.0,207.616,207.616,1,31.072
baum ld0(enhanced) (1),0.011,207.627,207.638,2,15.007
NewsBoard,0.0,207.649,207.649,1,30.99
baum ld0(enhanced) (1),0.011,207.66,207.671,2,14.897
NewsBoard,0.0,207.683,207.683,1,30.965
baum ld0(enhanced) (1),0.011,207.694,207.705,2,14.912
NewsBoard,0.022,207.716,207.738,3,30.857
Bush_qilgP2_6x6x4_PF (55),0.0,207.749,207.749,1,14.928
face_480,0.0,207.76,207.76,1,10.663
Bush_qilgP2_6x6x4_PF (55),0.0,207.772,207.772,1,14.082
face_480,0.011,207.783,207.794,2,10.642
Bush_qilgP2_6x6x4_PF (55),0.333,207.805,208.138,31,13.726
face_480,0.0,208.149,208.149,1,10.169
NewsBoard,0.077,208.161,208.238,8,30.292
baum ld0(enhanced) (1),0.0,208.249,208.249,1,14.428
