HON,length,start,end,hits,distance
house8,0.045,686.102,686.147,5,46.453
baum ld2(enhanced) (1),0.022,686.158,686.18,3,28.025
house8,0.011,686.191,686.202,2,46.427
baum ld2(enhanced) (1),0.045,686.213,686.258,5,27.918
house8,0.189,686.269,686.458,18,46.119
Sky (2),0.399,686.469,686.868,37,201.584
Bridge_Simple_Straight (2),0.011,686.88,686.891,2,43.096
retirementHome2 (2),0.0,686.902,686.902,1,65.975
Bridge_Simple_Straight (2),0.2,686.913,687.113,19,25.274
Bush_qilgP2_6x6x4_PF (43),0.0,687.124,687.124,1,23.508
Bush_qilgP2_6x6x4_PF (42),0.0,687.135,687.135,1,19.942
Bush_qilgP2_6x6x4_PF (43),0.0,687.146,687.146,1,17.879
Pavement_D_A (1),0.488,687.28,687.768,45,7.474
Terrain,0.811,687.779,688.59,74,6.442
BridgeSlope_Simple (1),0.489,688.601,689.09,45,8.766
Terrain,2.721,689.212,691.933,244,5.736
BridgeSlope_Simple (1),1.155,691.944,693.099,105,5.467
Terrain,1.355,693.11,694.465,123,3.861
BridgeSlope_Simple (1),0.689,694.476,695.165,63,3.267
Terrain,0.0,695.176,695.176,1,3.182
BridgeSlope_Simple (1),0.0,695.187,695.187,1,3.217
Terrain,0.011,695.198,695.209,2,3.202
BridgeSlope_Simple (1),3.776,695.22,698.996,313,1.925
SingleCornerPrefab (7),0.0,699.007,699.007,1,21.627
Pavement_D_A,0.044,699.019,699.063,5,25.067
Bush_b1_4x4x4_PF_baked_single (1),0.011,699.074,699.085,2,28.062
Pavement_D_A,0.0,699.096,699.096,1,25.833
Bush_b1_4x4x4_PF_baked_single (1),0.067,699.107,699.174,7,27.904
Terrain,0.0,699.185,699.185,1,27.388
Bush_b1_4x4x4_PF_baked_single (1),0.034,699.196,699.23,4,28.0
Terrain,0.0,699.241,699.241,1,27.132
PlantPot_B_V03 (1),0.0,699.252,699.252,1,26.561
baum ld1(enhanced),0.0,699.263,699.263,1,26.224
house8,0.078,699.274,699.352,8,44.85
baum ld1(enhanced),0.0,699.363,699.363,1,26.849
house8,0.022,699.374,699.396,3,44.85
baum ld1(enhanced),0.0,699.408,699.408,1,26.85
house8,0.0,699.419,699.419,1,44.84
baum ld1(enhanced),0.045,699.429,699.474,5,26.573
house13,0.0,699.485,699.485,1,91.624
baum ld1(enhanced),0.011,699.496,699.507,2,26.561
house13,0.0,699.519,699.519,1,91.655
baum ld1(enhanced),0.012,699.529,699.541,2,26.613
house8,0.244,699.552,699.796,23,45.065
Sky (2),0.256,699.807,700.063,24,200.11
house8,0.7,700.074,700.774,64,46.756
PlantPot_B_V03,0.0,700.785,700.785,1,29.549
store2,0.0,700.795,700.795,1,28.545
Pavement_D_A (1),0.355,700.807,701.162,33,16.263
store2,3.166,701.173,704.339,286,17.297
cardboardBox01,0.0,704.35,704.35,1,23.391
Pavement_D_A (1),0.0,704.361,704.361,1,18.464
store2,0.0,704.372,704.372,1,24.346
Pavement_D_A (1),0.367,704.383,704.75,34,21.282
store2,0.388,704.761,705.149,36,16.297
Pavement_D_A,0.0,705.305,705.305,1,22.949
Pavement_D_A (1),0.044,705.316,705.36,5,20.219
cardboardBox01 (1),0.0,705.371,705.371,1,24.044
Pavement_D_A,0.011,705.383,705.394,2,23.759
cardboardBox01 (1),0.0,705.405,705.405,1,24.031
Pavement_D_A (1),0.0,705.416,705.416,1,21.857
cardboardBox01 (1),0.0,705.427,705.427,1,24.031
cardboardBox01,0.0,705.438,705.438,1,23.792
cardboardBox01 (1),0.011,705.449,705.46,2,24.036
cardboardBox01,0.0,705.471,705.471,1,23.775
Pavement_D_A (1),0.011,705.483,705.494,2,22.63
Pavement_D_A,0.0,705.505,705.505,1,23.032
Pavement_D_A (1),0.688,705.516,706.204,63,21.118
store2,1.355,706.215,707.57,123,25.952
baum ld1(enhanced),0.0,707.581,707.581,1,29.445
house8,0.456,707.592,708.048,42,47.663
PlantPot_B_V03,0.0,708.059,708.059,1,29.543
Pavement_D_A (1),0.877,708.07,708.947,80,6.548
store2,0.011,708.959,708.97,2,26.605
Pavement_D_A,0.0,708.981,708.981,1,26.327
store2,3.841,708.992,712.833,333,12.737
Gr01 (1),0.0,712.844,712.844,1,74.623
Terrain,0.012,712.855,712.867,2,60.627
store2,0.167,712.877,713.044,16,11.222
Terrain,0.0,713.055,713.055,1,75.109
store2,0.011,713.066,713.077,2,11.425
Gr01 (1),0.0,713.088,713.088,1,75.238
store2,0.154,713.1,713.254,15,11.248
PlantPot_A (5),0.0,713.265,713.265,1,109.302
Gr01 (1),0.012,713.276,713.288,2,76.041
Terrain,0.022,713.298,713.32,3,73.549
Gr01 (1),0.011,713.332,713.343,2,75.935
store2,0.3,713.354,713.654,28,11.315
Terrain,0.0,713.665,713.665,1,69.384
Gr01 (1),0.0,713.676,713.676,1,75.26
Terrain,0.0,713.687,713.687,1,74.58
Gr01 (1),0.078,713.698,713.776,8,77.287
store2,0.045,713.787,713.832,5,11.394
Terrain,0.0,713.843,713.843,1,97.739
store2,0.022,713.854,713.876,3,11.432
Terrain,0.033,713.888,713.921,4,96.11
Gr01 (1),0.0,713.932,713.932,1,74.685
Terrain,0.0,713.943,713.943,1,101.639
PlantPot_A (5),0.0,713.954,713.954,1,109.147
Gr01 (1),0.0,713.965,713.965,1,74.447
store2,0.2,713.976,714.176,19,10.952
Terrain,0.011,714.187,714.198,2,56.223
B017 (3),0.011,714.209,714.22,2,78.477
Terrain,0.189,714.231,714.42,18,50.114
B017 (3),0.122,714.431,714.553,12,78.147
New_NPC (1),0.023,714.564,714.587,3,60.523
B017 (3),0.045,714.597,714.642,5,78.188
Terrain,0.0,714.653,714.653,1,67.441
B017 (3),0.089,714.664,714.753,9,78.173
New_NPC (1),0.011,714.764,714.775,2,60.308
B017 (3),0.089,714.786,714.875,9,78.217
New_NPC (1),0.0,714.886,714.886,1,60.179
B017 (3),0.034,714.897,714.931,4,78.241
New_NPC (1),0.0,714.942,714.942,1,60.177
B017 (3),0.022,714.953,714.975,3,79.21
New_NPC (1),0.0,714.986,714.986,1,60.069
B017 (3),0.0,714.997,714.997,1,79.006
New_NPC (1),0.067,715.008,715.075,7,60.022
B017 (3),0.0,715.086,715.086,1,77.972
New_NPC (1),0.101,715.097,715.198,10,59.877
B017 (3),0.022,715.208,715.23,3,77.75
New_NPC (1),0.0,715.241,715.241,1,59.793
B017 (3),0.0,715.252,715.252,1,77.747
New_NPC (1),0.0,715.263,715.263,1,59.81
B017 (3),0.011,715.274,715.285,2,77.683
Terrain,0.011,715.297,715.308,2,51.716
Bench,0.0,715.319,715.319,1,37.382
metalBench (8),0.011,715.33,715.341,2,17.516
Bench (1),0.0,715.352,715.352,1,39.087
metalBench (8),0.2,715.363,715.563,19,17.506
Chairs (6),0.0,715.574,715.574,1,55.887
Terrain,0.0,715.586,715.586,1,66.358
New_NPC (42),0.0,715.597,715.597,1,58.885
Terrain,0.012,715.608,715.62,2,50.381
streetLight2 (33),0.012,715.63,715.642,2,59.196
Terrain,0.166,715.653,715.819,16,39.961
New_NPC (1),0.0,715.83,715.83,1,58.99
Terrain,0.012,715.841,715.853,2,65.582
B017 (3),0.011,715.864,715.875,2,77.692
New_NPC (1),0.188,715.886,716.074,18,58.684
B017 (3),0.166,716.086,716.252,16,77.728
Terrain,0.023,716.263,716.286,3,66.656
New_NPC (1),0.0,716.297,716.297,1,58.242
Terrain,0.0,716.308,716.308,1,77.184
B017 (3),0.055,716.319,716.374,6,77.494
New_NPC (42),0.023,716.385,716.408,3,57.782
B017 (3),0.0,716.419,716.419,1,78.327
New_NPC (42),0.077,716.43,716.507,8,57.797
face_42,0.0,716.519,716.519,1,57.836
B017 (3),0.022,716.53,716.552,3,78.73
pavement3 (6),0.0,716.718,716.718,1,77.71
New_NPC (42),0.011,716.73,716.741,2,57.667
B017 (3),0.011,716.752,716.763,2,78.241
New_NPC (42),0.022,716.774,716.796,3,57.696
B017 (3),0.0,716.808,716.808,1,78.384
New_NPC (42),0.022,716.819,716.841,3,57.687
B017 (3),0.155,716.852,717.007,15,78.042
streetLight2 (37),0.0,717.018,717.018,1,34.136
Chairs (7),0.0,717.029,717.029,1,53.654
Sitting_NPC (410),0.0,717.04,717.04,1,39.884
Chairs (7),0.0,717.052,717.052,1,51.838
face_415,0.0,717.062,717.062,1,17.811
B026 (4),0.012,717.073,717.085,2,63.234
Chairs (7),0.0,717.096,717.096,1,51.741
B026 (4),0.055,717.107,717.162,6,63.017
Chairs (7),0.055,717.174,717.229,6,51.876
B026 (4),0.088,717.241,717.329,9,62.967
Chairs (5),0.0,717.34,717.34,1,56.15
B026 (4),0.0,717.352,717.352,1,62.91
Chairs (5),0.0,717.363,717.363,1,54.622
Chairs (7),0.011,717.374,717.385,2,51.513
B011 (2),0.056,717.396,717.452,6,59.431
PlantPot_A (10),0.311,717.463,717.774,29,15.273
B014 (2),0.0,717.785,717.785,1,54.562
PlantPot_A (4),0.0,717.796,717.796,1,45.929
Terrain,0.0,717.807,717.807,1,36.615
NPC-625,0.189,717.818,718.007,18,33.464
RedBush_Var1_Prefab_baked_single (1),0.055,718.019,718.074,6,70.413
streetLight2 (40),0.0,718.085,718.085,1,25.555
RedBush_Var1_Prefab_baked_single (1),0.045,718.096,718.141,5,70.447
streetLight2 (40),0.0,718.151,718.151,1,25.556
RedBush_Var1_Prefab_baked_single (1),0.022,718.163,718.185,3,70.335
builds (3),0.0,718.196,718.196,1,86.846
PlantPot_A (4),0.0,718.207,718.207,1,47.64
builds (3),0.0,718.218,718.218,1,86.822
RedBush_Var1_Prefab_baked_single (1),0.0,718.229,718.229,1,70.29
builds (3),0.056,718.24,718.296,6,86.778
RedBush_Var1_Prefab_baked_single (1),0.011,718.307,718.318,2,70.353
builds (3),0.0,718.329,718.329,1,86.773
RedBush_Var1_Prefab_baked_single (1),0.0,718.341,718.341,1,70.484
streetLight2 (40),0.0,718.351,718.351,1,25.553
RedBush_Var1_Prefab_baked_single (1),0.011,718.363,718.374,2,70.466
builds (3),0.0,718.385,718.385,1,86.757
RedBush_Var1_Prefab_baked_single (1),0.122,718.396,718.518,12,70.389
builds (3),0.0,718.529,718.529,1,86.772
RedBush_Var1_Prefab_baked_single (1),0.0,718.54,718.54,1,72.437
builds (3),0.078,718.551,718.629,8,86.777
PlantPot_A (4),0.011,718.64,718.651,2,47.226
NPC-625,0.0,718.663,718.663,1,33.609
PlantPot_A (4),0.034,718.673,718.707,4,47.062
NPC-625,0.0,718.718,718.718,1,33.436
B014 (2),0.155,718.729,718.884,15,54.824
baum ld1(enhanced),0.011,718.895,718.906,2,45.96
builds (3),0.011,718.917,718.928,2,88.818
BridgeSlope_Simple (1),0.745,718.939,719.684,68,12.658
Terrain,0.0,719.695,719.695,1,18.208
PlantPot_A (4),0.0,719.862,719.862,1,46.138
NPC-627,0.011,719.873,719.884,2,34.354
face_627,0.0,719.896,719.896,1,34.573
NPC-627,0.011,719.907,719.918,2,34.338
PlantPot_A (4),0.0,719.929,719.929,1,46.516
NPC-625,0.011,719.94,719.951,2,33.55
face_625,0.01,719.963,719.973,2,33.689
NPC-625,0.034,719.984,720.018,4,33.58
PlantPot_A (4),0.0,720.029,720.029,1,46.551
face_625,0.122,720.04,720.162,12,33.649
NPC-625,0.0,720.173,720.173,1,33.5
face_625,0.034,720.184,720.218,4,33.668
PlantPot_A (4),0.0,720.229,720.229,1,46.197
B014 (2),0.011,720.24,720.251,2,54.788
PlantPot_A (10),0.0,720.262,720.262,1,15.248
B014 (2),0.0,720.273,720.273,1,55.204
PlantPot_A (10),0.187,720.285,720.472,18,15.251
B011 (2),0.0,720.483,720.483,1,60.184
Sitting_NPC (410),0.0,720.494,720.494,1,39.752
Chairs (7),0.0,720.505,720.505,1,53.545
Chairs (6),0.0,720.517,720.517,1,54.153
B026 (4),0.011,720.527,720.538,2,65.91
Chairs (7),0.0,720.55,720.55,1,53.832
Chairs (6),0.122,720.561,720.683,12,54.304
streetLight2 (37),0.0,720.694,720.694,1,34.14
pavement3 (6),0.0,720.705,720.705,1,73.048
B017 (3),0.0,720.716,720.716,1,74.656
New_NPC (42),0.0,720.728,720.728,1,53.661
B017 (3),0.0,720.739,720.739,1,73.955
New_NPC (42),0.055,720.75,720.805,6,53.588
B017 (3),0.011,720.817,720.828,2,74.136
pavement3 (6),0.0,720.839,720.839,1,73.571
B017 (3),0.0,720.85,720.85,1,74.094
pavement3 (6),0.0,720.862,720.862,1,73.63
B017 (3),0.011,720.873,720.884,2,74.231
New_NPC (42),0.056,720.895,720.951,6,53.535
Chairs (6),0.0,720.961,720.961,1,57.232
Chairs (7),0.0,720.973,720.973,1,53.035
face_422,0.0,720.984,720.984,1,39.498
New_NPC (483),0.0,720.995,720.995,1,34.223
metalBench (8),0.0,721.006,721.006,1,17.766
New_NPC (483),0.067,721.017,721.084,7,34.238
Sitting_NPC (428),0.432,721.095,721.527,40,34.755
B011 (2),0.0,721.538,721.538,1,60.225
PlantPot_A (10),0.011,721.549,721.56,2,15.289
B014 (2),0.0,721.571,721.571,1,54.376
PlantPot_A (4),0.0,721.583,721.583,1,46.356
streetLight2 (40),0.0,721.594,721.594,1,25.561
Terrain,0.0,721.605,721.605,1,4.32
streetLight2 (40),0.0,721.716,721.716,1,25.564
pavement3 (4),0.011,721.727,721.738,2,55.925
RedBush_Var1_Prefab_baked_single (1),0.011,721.749,721.76,2,70.311
PlantPot_A (4),0.011,721.772,721.783,2,46.892
NPC-625,0.011,721.794,721.805,2,33.596
PlantPot_A (4),0.0,721.816,721.816,1,46.64
NPC-625,0.0,721.827,721.827,1,33.425
PlantPot_A (4),0.044,721.839,721.883,5,46.669
NPC-627,0.0,721.894,721.894,1,34.301
NPC-625,0.233,721.906,722.139,22,33.563
NPC-627,0.0,722.15,722.15,1,34.298
NPC-625,0.0,722.161,722.161,1,33.7
NPC-627,0.0,722.172,722.172,1,34.3
NPC-625,0.023,722.183,722.206,3,33.49
PlantPot_A (4),0.0,722.216,722.216,1,46.14
B014 (2),0.0,722.227,722.227,1,54.521
PlantPot_A (10),0.012,722.238,722.25,2,15.127
B011 (2),0.156,722.261,722.417,15,60.762
streetLight2 (34),0.0,722.428,722.428,1,45.238
B026 (4),0.0,722.439,722.439,1,62.376
New_NPC (483),0.0,722.45,722.45,1,33.876
B026 (4),0.289,722.461,722.75,27,61.869
New_NPC (483),0.078,722.761,722.839,8,33.474
B026 (4),0.0,722.85,722.85,1,61.536
New_NPC (483),0.022,722.861,722.883,3,33.423
streetLight2 (34),0.0,722.894,722.894,1,44.612
B011 (2),0.0,722.905,722.905,1,58.864
PlantPot_A (10),0.011,722.916,722.927,2,13.772
B014 (2),0.011,722.939,722.95,2,53.043
NPC-625,0.011,722.961,722.972,2,32.536
PlantPot_A (4),0.0,722.983,722.983,1,45.658
RedBush_Var1_Prefab_baked_single (1),0.0,722.994,722.994,1,69.323
PlantPot_A (4),0.0,723.005,723.005,1,45.996
pavement3 (4),0.0,723.016,723.016,1,61.471
Terrain,0.045,723.027,723.072,5,44.382
pavement3 (4),0.0,723.083,723.083,1,52.713
PlantPot_A (4),0.067,723.094,723.161,7,46.235
Terrain,0.034,723.172,723.206,4,45.291
PlantPot_A (4),0.01,723.217,723.227,2,45.764
Terrain,0.011,723.239,723.25,2,22.727
PlantPot_A (10),0.0,723.261,723.261,1,13.0
Terrain,0.1,723.272,723.372,10,11.878
PlantPot_A (10),0.011,723.383,723.394,2,12.796
Terrain,0.388,723.405,723.793,25,10.784
PlantPot_A (4),0.0,723.805,723.805,1,44.597
face_625,0.0,723.815,723.815,1,31.619
NPC-625,0.022,723.827,723.849,3,31.372
face_625,0.0,723.86,723.86,1,31.495
NPC-625,0.179,723.871,724.05,17,31.182
materialC150,0.0,724.061,724.061,1,69.955
Terrain,0.0,724.072,724.072,1,35.914
BridgeSlope_Simple (1),0.367,724.083,724.45,34,21.497
Terrain,0.311,724.461,724.772,29,11.073
PlantPot_A (4),0.012,724.782,724.794,2,43.53
builds (3),0.0,724.805,724.805,1,83.568
NPC-625,0.0,724.816,724.816,1,30.115
builds (3),0.189,724.827,725.016,18,83.473
baum ld1(enhanced),0.011,725.027,725.038,2,42.272
builds (3),0.432,725.05,725.482,40,85.486
NPC-625,0.012,725.604,725.616,2,29.136
NPC-627,0.0,725.626,725.626,1,29.955
NPC-625,0.022,725.638,725.66,3,29.05
builds (3),0.0,725.671,725.671,1,82.468
NPC-625,0.411,725.683,726.094,38,28.757
NPC-627,0.022,726.105,726.127,3,29.384
face_627,0.0,726.138,726.138,1,29.569
NPC-627,0.067,726.149,726.216,7,29.307
NPC-625,0.089,726.227,726.316,9,28.42
NPC-627,0.1,726.327,726.427,10,29.078
NPC-625,0.011,726.438,726.449,2,28.29
NPC-627,0.0,726.46,726.46,1,29.052
NPC-625,0.0,726.471,726.471,1,28.236
NPC-627,0.0,726.483,726.483,1,29.054
RedBush_Var1_Prefab_baked_single (1),0.0,726.494,726.494,1,64.964
Terrain,0.0,726.505,726.505,1,37.841
BridgeSlope_Simple (1),0.367,726.516,726.883,34,18.139
Terrain,0.299,726.894,727.193,28,9.488
NPC-625,0.0,727.205,727.205,1,27.235
PlantPot_A (4),0.0,727.215,727.215,1,41.353
face_625,0.0,727.227,727.227,1,27.339
builds (3),0.022,727.238,727.26,3,80.499
face_625,0.011,727.271,727.282,2,27.249
builds (3),0.0,727.293,727.293,1,80.445
face_625,0.0,727.304,727.304,1,27.271
builds (3),0.066,727.316,727.382,7,80.396
face_625,0.056,727.393,727.449,6,27.104
builds (3),0.1,727.46,727.56,10,80.194
face_625,0.0,727.571,727.571,1,26.936
builds (3),0.0,727.582,727.582,1,80.117
face_625,0.044,727.593,727.637,5,26.815
PlantPot_A (4),0.189,727.648,727.837,18,40.219
NPC-625,0.0,727.848,727.848,1,26.441
streetLight2 (40),0.0,727.86,727.86,1,18.439
BridgeSlope_Simple (1),0.211,727.871,728.082,20,15.227
Terrain,0.322,728.093,728.415,30,8.772
BridgeSlope_Simple (1),0.278,728.515,728.793,26,17.723
Terrain,0.0,728.804,728.804,1,37.044
streetLight2 (40),0.0,728.815,728.815,1,17.291
NPC-625,0.0,728.826,728.826,1,25.205
builds (3),0.0,728.837,728.837,1,78.56
face_625,0.0,728.848,728.848,1,25.336
NPC-625,0.389,728.859,729.248,36,24.9
Terrain,0.3,729.259,729.559,28,7.228
NPC-625,0.0,729.57,729.57,1,24.427
NPC-627,0.0,729.581,729.581,1,25.089
NPC-625,0.0,729.592,729.592,1,24.426
NPC-627,0.0,729.603,729.603,1,25.125
NPC-625,0.01,729.615,729.625,2,24.307
NPC-627,0.0,729.637,729.637,1,25.023
NPC-625,0.0,729.648,729.648,1,24.423
NPC-627,0.089,729.659,729.748,9,24.944
NPC-625,0.122,729.759,729.881,12,24.104
NPC-627,0.0,729.892,729.892,1,24.715
NPC-625,0.111,729.903,730.014,11,23.825
Terrain,0.278,730.025,730.303,26,5.871
NPC-625,0.0,730.447,730.447,1,23.241
NPC-627,0.089,730.458,730.547,9,23.968
NPC-625,0.033,730.559,730.592,4,23.098
NPC-627,0.034,730.603,730.637,4,23.799
NPC-625,0.166,730.648,730.814,16,22.919
NPC-627,0.0,730.825,730.825,1,23.537
NPC-625,0.067,730.836,730.903,7,22.784
NPC-627,0.044,730.914,730.958,5,23.4
NPC-625,0.523,730.969,731.492,48,22.195
BridgeSlope_Simple (1),0.255,731.503,731.758,24,13.712
streetLight2 (40),0.0,731.769,731.769,1,13.605
pavement3 (4),0.0,731.78,731.78,1,52.478
NPC-627,0.023,731.791,731.814,3,22.364
PlantPot_A (4),0.0,731.824,731.824,1,34.096
NPC-627,0.267,731.836,732.103,25,22.205
builds (3),0.0,732.113,732.113,1,74.434
NPC-625,0.033,732.125,732.158,4,21.029
face_625,0.0,732.169,732.169,1,21.228
NPC-625,0.033,732.18,732.213,4,20.957
face_625,0.123,732.224,732.347,12,21.002
NPC-625,0.054,732.359,732.413,6,20.683
face_625,0.0,732.424,732.424,1,20.836
builds (3),0.0,732.435,732.435,1,73.867
BridgeSlope_Simple (1),0.178,732.446,732.624,17,18.845
Terrain,0.4,732.635,733.035,32,3.992
RedBush_Var1_Prefab_baked_single (1),0.011,733.091,733.102,2,57.073
builds (3),0.056,733.113,733.169,6,72.957
RedBush_Var1_Prefab_baked_single (1),0.078,733.18,733.258,8,57.09
builds (3),0.044,733.269,733.313,5,72.748
materialB150,0.0,733.325,733.325,1,38.395
BridgeSlope_Simple (1),0.632,733.336,733.968,58,11.626
materialC150,0.0,733.979,733.979,1,40.193
pavement3 (4),0.0,733.991,733.991,1,41.166
PlantPot_A (4),0.0,734.002,734.002,1,32.39
RedBush_Var1_Prefab_baked_single (1),0.0,734.012,734.012,1,55.533
PlantPot_A (4),0.0,734.024,734.024,1,32.266
NPC-625,0.055,734.035,734.09,6,18.667
PlantPot_A (4),0.255,734.102,734.357,24,31.981
builds (3),0.233,734.368,734.601,22,71.323
streetLight2 (40),0.0,734.612,734.612,1,10.073
streetLight2 (29),0.023,734.623,734.646,3,48.751
builds (3),0.0,734.657,734.657,1,71.349
streetLight2 (29),0.067,734.668,734.735,7,48.71
builds (3),0.134,734.745,734.879,13,71.331
builds (1),0.177,734.968,735.145,17,67.615
BridgeSlope_Simple (1),0.699,735.157,735.856,54,10.338
Terrain,0.045,735.867,735.912,5,13.063
streetLight2 (40),0.0,735.923,735.923,1,8.709
Terrain,0.022,735.934,735.956,3,12.246
streetLight2 (40),0.023,735.967,735.99,3,8.651
Terrain,0.3,736.001,736.301,28,11.248
BridgeSlope_Simple (1),1.911,736.312,738.223,173,8.315
materialD150,0.0,738.234,738.234,1,52.82
materialC150,0.0,738.245,738.245,1,43.616
pavement3 (4),0.0,738.256,738.256,1,40.661
materialC150,0.0,738.267,738.267,1,42.589
pavement3 (4),0.0,738.278,738.278,1,45.762
materialC150,0.167,738.289,738.456,16,41.548
builds (3),0.0,738.467,738.467,1,67.092
BridgeSlope_Simple (1),0.211,738.478,738.689,20,24.092
builds (3),0.011,738.701,738.712,2,67.186
streetLight2 (29),0.033,738.723,738.756,4,44.433
builds (3),0.0,738.768,738.768,1,67.086
streetLight2 (29),0.01,738.779,738.789,2,44.39
builds (3),0.021,738.801,738.822,3,67.032
streetLight2 (29),0.0,738.834,738.834,1,44.335
builds (3),0.122,738.845,738.967,12,66.939
streetLight2 (29),0.011,738.978,738.989,2,44.185
builds (3),0.045,739.0,739.045,5,66.826
Terrain,0.333,739.123,739.456,30,12.212
BridgeSlope_Simple (1),0.0,739.467,739.467,1,25.784
Terrain,0.022,739.478,739.5,4,25.888
materialB150,0.002,739.522,739.524,2,31.669
Terrain,0.134,739.533,739.667,12,22.522
streetLight2 (40),0.011,739.678,739.689,2,4.765
NPC-627,0.135,739.7,739.835,14,13.728
PlantPot_A (4),0.0,739.855,739.855,1,26.845
New_NPC (1),0.322,739.867,740.189,30,19.815
New_NPC (42),0.255,740.2,740.455,24,18.374
New_NPC (1),0.011,740.467,740.478,2,18.838
B014 (2),0.044,740.489,740.533,5,34.056
New_NPC (1),0.233,740.544,740.777,22,18.466
B014 (2),0.045,740.788,740.833,5,33.658
New_NPC (1),0.035,740.844,740.879,5,17.985
B014 (2),0.0,740.9,740.9,1,32.576
streetLight2 (40),0.777,740.911,741.688,59,3.135
NPC-625,0.101,741.699,741.8,10,10.647
streetLight2 (40),0.0,741.81,741.81,1,2.827
NPC-625,0.445,741.821,742.266,41,10.415
face_625,0.0,742.277,742.277,1,10.285
PlantPot_A (4),1.377,742.288,743.665,125,22.57
RedBush_Var1_Prefab_baked_single (1),0.011,743.676,743.687,2,45.869
builds (3),0.012,743.698,743.71,2,61.443
Terrain,0.222,743.876,744.098,21,18.116
materialB150,0.0,744.11,744.11,1,26.707
BridgeSlope_Simple (1),0.011,744.121,744.132,2,20.704
builds (3),0.0,744.143,744.143,1,61.351
BridgeSlope_Simple (1),0.022,744.154,744.176,3,17.699
builds (3),0.0,744.187,744.187,1,61.236
streetLight2 (29),0.023,744.198,744.221,3,38.616
builds (3),0.488,744.232,744.72,45,61.074
streetLight2 (35),0.0,744.732,744.732,1,13.219
builds (3),0.0,744.742,744.742,1,60.613
Bush_d1_6x6x4_COL_PRIM_CAPSULE,0.022,744.754,744.776,3,45.695
PlantPot_A (4),0.0,744.787,744.787,1,21.573
Bush_d1_6x6x4_COL_PRIM_CAPSULE,1.011,744.798,745.809,92,45.095
PlantPot_A (4),0.011,745.82,745.831,2,19.795
B014 (2),0.0,745.842,745.842,1,27.727
NPC-625,0.133,745.853,745.986,13,6.378
face_625,0.544,745.998,746.542,50,6.199
face_627,0.0,746.553,746.553,1,6.952
B014 (2),0.0,746.564,746.564,1,26.679
PlantPot_A (4),0.0,746.575,746.575,1,19.565
builds (3),0.0,746.586,746.586,1,58.914
streetLight2 (35),0.0,746.597,746.597,1,11.059
builds (3),0.0,746.608,746.608,1,58.324
Terrain,0.244,746.708,746.952,23,12.159
pavement3 (4),0.0,746.964,746.964,1,31.53
streetLight2 (35),0.0,746.975,746.975,1,10.78
RedBush_Var1_Prefab_baked_single (1),0.0,746.986,746.986,1,42.052
streetLight2 (35),0.055,746.997,747.052,6,10.613
pavement3 (4),0.023,747.063,747.086,3,35.711
RedBush_Var1_Prefab_baked_single (1),0.133,747.097,747.23,13,41.873
Rock_Granite_rcCwC_Prefab (1),0.0,747.241,747.241,1,41.124
streetLight2 (35),0.078,747.252,747.33,8,9.844
baum ld1(enhanced),0.044,747.341,747.385,5,17.457
streetLight2 (35),0.0,747.397,747.397,1,9.383
baum ld1(enhanced),0.355,747.408,747.763,33,18.598
builds (3),0.0,747.774,747.774,1,63.351
baum ld1(enhanced),0.511,747.786,748.297,47,16.911
B014 (2),0.044,748.374,748.418,5,27.707
NPC-627,0.011,748.43,748.441,2,5.214
face_627,0.0,748.452,748.452,1,5.138
NPC-627,0.122,748.463,748.585,12,5.015
B011 (2),0.0,748.596,748.596,1,29.995
face_627,0.022,748.607,748.629,3,5.12
B011 (2),0.034,748.64,748.674,4,30.156
NPC-625,0.011,748.685,748.696,2,4.169
NPC-627,0.011,748.707,748.718,2,5.177
B011 (2),0.023,748.729,748.752,3,30.185
