HON,length,start,end,hits,distance
PlantPot_A (11),0.011,279.661,279.672,2,38.464
streetLight2 (41),0.0,279.683,279.683,1,28.934
PlantPot_A (11),0.0,279.695,279.695,1,38.279
streetLight2 (41),0.023,279.705,279.728,3,28.88
PlantPot_A (11),0.0,279.739,279.739,1,38.579
streetLight2 (41),0.078,279.75,279.828,8,28.76
PlantPot_A (11),0.0,279.839,279.839,1,38.667
streetLight2 (41),0.0,279.85,279.85,1,28.645
B18 1 (6),0.011,279.861,279.872,2,83.934
streetLight2 (41),0.033,279.884,279.917,4,28.58
B18 1 (6),0.011,279.928,279.939,2,83.309
B18 1 (5),0.0,279.95,279.95,1,83.382
B18 1 (1),0.011,279.961,279.972,2,83.822
Terrain,0.233,280.128,280.361,22,37.092
SingleZebraPrefab,0.0,280.372,280.372,1,45.693
materialC150,0.0,280.383,280.383,1,51.333
Terrain,0.022,280.394,280.416,3,50.359
B18 1 (6),0.0,280.428,280.428,1,82.722
baum ld0(enhanced),0.0,280.439,280.439,1,38.175
store2,0.022,280.45,280.472,3,46.599
PlantPot_A (11),0.211,280.483,280.694,20,37.195
B18 1 (6),0.0,280.705,280.705,1,82.279
Terrain,0.023,280.716,280.739,3,50.044
Park_Center,0.0,280.75,280.75,1,64.764
B18 1 (6),0.033,280.761,280.794,4,81.927
Park_Center,0.023,280.805,280.828,3,62.683
B18 1 (6),0.2,280.839,281.039,19,81.696
BasketbalcourtLines,0.0,281.05,281.05,1,76.875
cardboardBoxBroken01,0.0,281.061,281.061,1,81.037
Park_Center,0.0,281.072,281.072,1,63.327
streetLight1Prefab (2),0.0,281.083,281.083,1,70.579
B18 1,0.011,281.094,281.105,2,83.936
Park_Corner_A (3),0.011,281.116,281.127,2,65.611
materialC150,0.011,281.139,281.15,2,61.483
SingleZebraPrefab,0.0,281.161,281.161,1,43.553
materialE150,0.0,281.172,281.172,1,54.038
EU_TrafficLight_01 (1),0.089,281.183,281.272,9,31.295
Park_Corner_A (3),0.011,281.283,281.294,2,66.039
materialC150,0.022,281.305,281.327,3,62.837
EU_TrafficLight_01 (1),0.0,281.338,281.338,1,31.086
materialC150,0.0,281.35,281.35,1,56.188
B18,0.0,281.361,281.361,1,85.566
Juniper_Bush_01_Var5_baked_single (3),0.0,281.372,281.372,1,64.664
Park_Corner_A (3),0.155,281.383,281.538,15,57.739
EU_TrafficLight_01 (1),0.0,281.55,281.55,1,30.737
B18 1,0.0,281.561,281.561,1,82.451
streetLight1Prefab (2),0.0,281.572,281.572,1,69.696
B18 1 (6),0.0,281.627,281.627,1,80.486
Terrain,0.0,281.639,281.639,1,37.572
B18 1 (6),0.011,281.65,281.661,2,80.548
cardboardBoxBroken01,0.0,281.672,281.672,1,80.177
B18 1 (6),0.056,281.683,281.739,6,80.451
BasketbalcourtLines,0.0,281.75,281.75,1,71.886
B18 1 (6),0.011,281.761,281.772,2,80.394
BasketbalcourtLines,0.0,281.783,281.783,1,70.714
B18 1 (6),0.022,281.794,281.816,3,80.314
BasketbalcourtLines,0.0,281.827,281.827,1,75.427
B18 1 (6),0.189,281.838,282.027,18,80.038
BasketbalcourtLines,0.0,282.038,282.038,1,70.376
Park_Center,0.022,282.049,282.071,3,56.833
Terrain,0.0,282.083,282.083,1,51.018
Park_Center,0.011,282.094,282.105,2,58.399
Terrain,0.011,282.116,282.127,2,50.98
Park_Center,0.067,282.138,282.205,7,56.759
Terrain,0.011,282.216,282.227,2,51.329
Park_Center,0.0,282.238,282.238,1,52.28
Terrain,0.0,282.249,282.249,1,50.751
Park_Center,0.0,282.26,282.26,1,63.15
B18 1 (6),0.0,282.271,282.271,1,79.205
bigMetalTrashcanEmpty,0.0,282.283,282.283,1,68.22
noParkingSign,0.0,282.293,282.293,1,77.836
B18 1,0.0,282.305,282.305,1,81.929
B18,0.044,282.316,282.36,5,85.389
Juniper_Bush_01_Var5_baked_single (3),0.311,282.371,282.682,29,62.247
Park_Corner_A (3),0.0,282.693,282.693,1,61.495
Juniper_Bush_01_Var5_baked_single (3),0.0,282.705,282.705,1,61.698
Park_Corner_A (3),0.011,282.716,282.727,2,61.282
Juniper_Bush_01_Var5_baked_single (3),0.178,282.738,282.916,17,61.538
EU_TrafficLight_01 (1),0.0,282.927,282.927,1,28.4
SingleZebraPrefab,0.0,282.938,282.938,1,35.642
StreetBox01,0.0,282.949,282.949,1,40.937
dumpster,0.0,282.96,282.96,1,65.978
Trashcans_mesh (4),0.0,282.971,282.971,1,65.759
Trashcans_mesh (3),0.078,282.982,283.06,8,65.792
Trashcans_mesh (4),0.067,283.071,283.138,7,65.471
Terrain,0.011,283.149,283.16,2,48.375
B18 1 (6),0.011,283.171,283.182,2,77.953
PH_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.0,283.193,283.193,1,63.2
B18 1 (6),0.011,283.204,283.215,2,77.853
PH_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.0,283.226,283.226,1,63.174
BasketbalcourtLines,0.0,283.238,283.238,1,71.855
Park_Center,0.0,283.249,283.249,1,56.884
Terrain,0.744,283.26,284.004,68,38.615
Park_Center,0.023,284.015,284.038,3,52.436
Terrain,0.444,284.049,284.493,41,40.295
B18 1 (6),0.0,284.504,284.504,1,75.01
Trashcans_mesh (4),0.0,284.515,284.515,1,62.573
materialC150,0.0,284.526,284.526,1,54.152
streetLight1Prefab (2),0.0,284.537,284.537,1,64.296
materialD150,0.0,284.548,284.548,1,61.522
B18 1 (1),0.0,284.559,284.559,1,75.812
streetLight1Prefab (2),0.0,284.57,284.57,1,64.016
B18 1 (1),0.011,284.582,284.593,2,75.813
StreetBox02,0.033,284.604,284.637,4,38.606
StreetBox01,0.112,284.648,284.76,11,37.459
Terrain,0.0,284.77,284.77,1,40.595
Trashcans_mesh (3),0.312,284.781,285.093,29,61.89
bigMetalTrashcanEmpty,0.0,285.104,285.104,1,62.624
B18 1 (1),0.322,285.115,285.437,30,74.538
Park_Center,0.0,285.448,285.448,1,54.558
BasketbalcourtLines,0.0,285.46,285.46,1,64.468
Dead_Grass_02_Var2_Prefab_baked_single (5),0.0,285.47,285.47,1,55.285
Terrain,0.0,285.482,285.482,1,40.492
Park_Center,0.0,285.493,285.493,1,47.698
Terrain,0.277,285.504,285.781,26,37.107
B18 1 (5),0.0,285.792,285.792,1,72.079
Park_Center,0.0,285.803,285.803,1,45.255
Terrain,0.0,285.815,285.815,1,43.623
Park_Center,0.011,285.826,285.837,2,47.032
B18 1 (5),0.011,285.848,285.859,2,71.947
Park_Center,0.0,285.87,285.87,1,56.48
BasketbalcourtLines,0.0,285.881,285.881,1,61.747
Park_Center,0.089,285.892,285.981,9,55.265
BasketbalcourtLines,0.045,285.992,286.037,5,63.645
Park_Center,0.022,286.048,286.07,3,52.556
Terrain,0.0,286.081,286.081,1,38.844
Trashcans_mesh (3),0.0,286.093,286.093,1,59.832
Park_Center,0.21,286.104,286.314,20,53.335
BasketballHoop1Prefab (1),0.0,286.326,286.326,1,64.194
B18 1 (5),0.0,286.336,286.336,1,70.98
Terrain,0.022,286.348,286.37,3,39.642
Park_Center,0.0,286.381,286.381,1,46.038
Terrain,0.0,286.392,286.392,1,39.76
Park_Center,0.0,286.403,286.403,1,44.761
Terrain,0.056,286.414,286.47,6,38.817
BasketbalcourtLines,0.0,286.481,286.481,1,67.88
B18 1 (6),0.0,286.492,286.492,1,71.012
Pavement_D_A (2),0.0,286.503,286.503,1,69.738
Terrain,0.189,286.581,286.77,18,26.752
streetLight2 (11),0.0,286.781,286.781,1,29.366
B18 1,0.033,286.792,286.825,4,73.835
streetLight1Prefab (15),0.0,286.836,286.836,1,59.259
B18 1,0.155,286.848,287.003,15,74.018
streetLight2 (9),0.0,287.014,287.014,1,43.715
B18,0.0,287.025,287.025,1,75.809
EU_TrafficLight_01 (1),0.233,287.036,287.269,22,20.289
B18,0.0,287.281,287.281,1,74.821
B18 1,0.089,287.292,287.381,9,72.644
B18 1 (1),0.012,287.391,287.403,2,71.042
Sky (2),0.244,287.414,287.658,23,240.775
B18 1 (6),0.0,287.669,287.669,1,69.093
baum ld1 mobile (7),0.011,287.681,287.692,2,76.332
BasketballHoop1Prefab,0.0,287.703,287.703,1,62.787
baum ld1 mobile (7),0.433,287.714,288.147,40,76.101
B18 1 (6),0.011,288.158,288.169,2,68.194
Park_Center,0.0,288.181,288.181,1,41.151
Terrain,0.011,288.192,288.203,2,35.077
Dead_Grass_02_Var2_Prefab_baked_single (3),0.0,288.214,288.214,1,49.22
Dead_Grass_02_Var2_Prefab_baked_single (5),0.0,288.225,288.225,1,49.681
B18 1 (6),0.0,288.236,288.236,1,67.198
Dead_Grass_02_Var2_Prefab_baked_single (5),0.0,288.247,288.247,1,49.651
B18 1 (6),0.067,288.258,288.325,7,67.115
Dead_Grass_02_Var2_Prefab_baked_single (5),0.044,288.336,288.38,5,49.579
B18 1 (6),0.067,288.391,288.458,7,66.837
Dead_Grass_02_Var2_Prefab_baked_single (5),0.045,288.469,288.514,5,49.23
B18 1 (5),0.0,288.525,288.525,1,66.493
Trashcans_mesh (4),0.0,288.536,288.536,1,54.314
Terrain,0.0,288.547,288.547,1,34.524
Dead_Grass_02_Var2_Prefab_baked_single,0.0,288.558,288.558,1,46.458
Park_Center,0.011,288.569,288.58,2,41.657
Terrain,0.034,288.591,288.625,4,37.217
Park_Center,0.011,288.636,288.647,2,42.36
Dead_Grass_02_Var2_Prefab_baked_single,0.111,288.658,288.769,11,46.144
B18 1 (6),0.011,288.79,288.801,2,66.322
Park_Center,0.011,288.813,288.824,2,44.074
BasketbalcourtLines,0.0,288.835,288.835,1,57.311
Park_Center,0.534,288.846,289.38,50,45.439
Terrain,0.278,289.391,289.669,26,25.023
StreetBox01,0.022,289.68,289.702,3,27.482
SingleZebraPrefab,0.0,289.713,289.713,1,25.496
Terrain,0.189,289.724,289.913,18,24.29
Park_Center,0.023,289.924,289.947,3,37.234
Terrain,0.0,289.958,289.958,1,36.321
Park_Center,0.0,289.969,289.969,1,37.472
Terrain,0.1,289.98,290.08,10,32.561
Park_Center,0.011,290.091,290.102,2,38.534
BasketbalcourtLines,0.002,290.124,290.126,2,58.058
Park_Center,0.012,290.146,290.158,3,50.095
BasketbalcourtLines,0.0,290.18,290.18,1,55.627
B18 1 (6),0.0,290.191,290.191,1,63.921
Park_Center,0.0,290.213,290.213,1,51.228
BasketbalcourtLines,0.0,290.224,290.224,1,56.5
Park_Center,0.089,290.235,290.324,9,37.868
Terrain,0.133,290.335,290.468,13,34.548
Park_Center,0.023,290.479,290.502,3,35.925
Terrain,0.067,290.513,290.58,7,34.708
Park_Center,0.089,290.591,290.68,10,37.393
B18 1 (6),0.0,290.702,290.702,1,62.916
Park_Center,0.0,290.713,290.713,1,37.075
Pavement_D_A (1),0.0,290.724,290.724,1,61.467
BasketbalcourtLines,0.002,290.735,290.737,2,53.38
Park_Center,0.023,290.757,290.78,3,40.548
B18 1 (6),0.023,290.79,290.813,3,62.102
Pavement_D_A (1),0.0,290.824,290.824,1,60.868
BasketbalcourtLines,0.067,290.835,290.902,7,55.927
Park_Center,0.567,290.913,291.48,52,39.434
Terrain,0.012,291.49,291.502,2,30.608
B18 1 (6),0.011,291.513,291.524,2,61.734
garbageBagClosed01,0.0,291.535,291.535,1,64.004
B18 1 (6),0.0,291.546,291.546,1,62.369
garbageBagClosed01,0.0,291.557,291.557,1,63.912
B18 1 (6),0.011,291.568,291.579,2,62.281
face_4621,0.0,291.59,291.59,1,38.672
NPC-4621,0.267,291.601,291.868,25,38.091
B18 1 (6),0.067,291.879,291.946,7,61.574
NPC-4621,0.044,291.957,292.001,5,37.442
Park_Center,0.0,292.013,292.013,1,35.245
B18 1 (6),0.0,292.024,292.024,1,60.349
Park_Center,0.0,292.035,292.035,1,43.132
Pavement_D_A (1),0.0,292.046,292.046,1,59.669
BasketbalcourtLines,0.0,292.057,292.057,1,54.857
B18 1 (5),0.022,292.068,292.09,3,59.895
BasketbalcourtLines,0.0,292.101,292.101,1,57.314
B18 1 (5),0.156,292.112,292.268,15,59.675
BasketbalcourtLines,0.067,292.279,292.346,7,53.186
B18 1 (5),0.089,292.357,292.446,9,59.259
Pavement_D_A (1),0.033,292.457,292.49,4,58.322
B18 1 (5),0.011,292.501,292.512,2,59.053
Park_Center,0.0,292.523,292.523,1,39.025
B18 1 (6),0.0,292.534,292.534,1,59.532
Park_Center,0.011,292.546,292.557,2,44.446
BasketbalcourtLines,0.0,292.568,292.568,1,49.766
Park_Center,0.022,292.579,292.601,3,41.644
Terrain,0.167,292.612,292.779,16,29.995
Park_Center,0.011,292.79,292.801,2,35.381
Terrain,0.111,292.812,292.923,2,23.202
Park_Center,0.0,292.934,292.934,1,34.093
Terrain,0.044,292.946,292.99,5,26.263
Park_Center,0.011,293.001,293.012,2,36.035
Terrain,0.022,293.023,293.045,3,29.526
Park_Center,0.012,293.056,293.068,2,33.049
Terrain,0.066,293.079,293.145,7,27.941
Park_Center,0.122,293.156,293.278,12,34.757
Terrain,0.022,293.29,293.312,3,28.037
B18 1 (1),0.0,293.323,293.323,1,58.938
streetLight1Prefab (2),0.0,293.334,293.334,1,47.035
materialE150,0.0,293.345,293.345,1,44.192
streetLight1Prefab (2),0.0,293.356,293.356,1,46.915
materialC150,0.267,293.367,293.634,25,40.718
New_NPC (4104),0.0,293.645,293.645,1,56.836
streetLight2 (8),0.3,293.656,293.956,28,37.334
materialC150,0.044,293.967,294.011,5,38.834
streetLight2 (8),0.166,294.023,294.189,16,36.724
materialC150,0.078,294.2,294.278,8,33.471
streetLight2 (8),0.0,294.289,294.289,1,36.352
materialC150,0.0,294.3,294.3,1,35.078
streetLight2 (8),0.256,294.311,294.567,24,36.052
materialC150,0.233,294.578,294.811,22,27.87
materialE150,0.0,294.823,294.823,1,42.153
StreetBox02,0.0,294.834,294.834,1,18.531
B18 1 (1),0.0,294.845,294.845,1,56.611
StreetBox02,0.0,294.856,294.856,1,18.885
materialC150,0.0,294.867,294.867,1,53.436
B18 1 (1),0.001,294.88,294.881,2,56.321
StreetBox02,0.011,294.9,294.911,2,18.344
StreetBox01,0.0,294.922,294.922,1,18.263
StreetBox02,0.0,294.934,294.934,1,18.287
StreetBox01,0.0,294.944,294.944,1,18.238
StreetBox02,0.2,294.956,295.156,19,18.25
B18 1 (1),0.0,295.167,295.167,1,55.522
streetLight2 (8),0.011,295.178,295.189,2,34.524
materialC150,0.256,295.2,295.456,24,33.692
Park_Center,0.0,295.467,295.467,1,28.669
Dead_Grass_02_Var2_Prefab_baked_single,0.0,295.478,295.478,1,32.766
B18 1 (5),0.0,295.489,295.489,1,52.777
cardboardBoxBroken01,0.0,295.5,295.5,1,52.954
B18 1 (6),0.056,295.511,295.567,6,53.753
BasketbalcourtLines,0.0,295.578,295.578,1,49.399
B18 1 (6),0.011,295.589,295.6,2,53.572
BasketbalcourtLines,0.0,295.611,295.611,1,49.46
B18 1 (6),0.055,295.622,295.677,6,53.517
Park_Center,0.044,295.689,295.733,5,39.293
B18 1 (6),0.0,295.744,295.744,1,53.403
Bush_qilgP2_6x6x4_PF (33),0.0,295.755,295.755,1,57.458
garbageBagClosed01,0.0,295.766,295.766,1,55.354
Pavement_D_A (2),0.012,295.777,295.789,2,53.351
garbageBagClosed01,0.011,295.8,295.811,2,55.265
Pavement_D_A (2),0.0,295.822,295.822,1,53.558
BasketbalcourtLines,0.067,295.833,295.9,7,43.934
Park_Center,0.033,295.911,295.944,4,38.83
BasketbalcourtLines,0.022,295.955,295.977,3,42.097
Park_Center,0.011,295.989,296.0,2,40.046
BasketbalcourtLines,0.089,296.011,296.1,9,45.507
Park_Center,0.011,296.111,296.122,2,36.58
PH_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.0,296.133,296.133,1,56.568
BasketbalcourtLines,0.0,296.144,296.144,1,43.717
Pavement_D_A (2),0.0,296.155,296.155,1,52.345
BasketbalcourtLines,0.078,296.166,296.244,8,43.183
Park_Center,0.222,296.255,296.477,21,36.752
NPC-4623,0.055,296.489,296.544,6,28.685
Dead_Grass_02_Var2_Prefab_baked_single (1),0.3,296.555,296.855,28,27.141
Park_Center,0.0,296.866,296.866,1,27.701
NPC-4621,0.0,296.877,296.877,1,27.547
Park_Center,0.012,296.888,296.9,2,35.777
NPC-4623,0.0,296.911,296.911,1,28.699
Park_Center,0.1,296.922,297.022,10,32.042
NPC-4621,0.167,297.033,297.2,16,27.14
Park_Center,0.0,297.21,297.21,1,26.971
Terrain,0.122,297.222,297.344,12,21.855
Park_Center,0.0,297.355,297.355,1,22.681
Terrain,0.0,297.366,297.366,1,22.671
Park_Center,0.0,297.377,297.377,1,22.65
Terrain,0.022,297.388,297.41,3,21.554
NPC-4621,0.0,297.422,297.422,1,26.414
Park_Center,0.644,297.433,298.077,59,26.552
Dead_Grass_02_Var2_Prefab_baked_single (3),0.0,298.088,298.088,1,29.562
Park_Center,0.877,298.099,298.976,80,24.915
Dead_Grass_02_Var2_Prefab_baked_single,0.022,298.987,299.009,3,25.663
Park_Center,0.233,299.021,299.254,22,19.511
Terrain,0.022,299.265,299.287,3,17.607
Park_Center,0.122,299.299,299.421,12,18.493
Dead_Grass_02_Var2_Prefab_baked_single,0.0,299.432,299.432,1,25.824
Trashcans_mesh (4),0.2,299.443,299.643,19,32.502
Park_Center,0.0,299.654,299.654,1,29.095
B18 1 (5),0.0,299.665,299.665,1,44.433
B18 1 (6),0.156,299.676,299.832,15,44.988
PH_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.0,299.843,299.843,1,30.648
Park_Center,0.0,299.854,299.854,1,21.502
Dead_Grass_02_Var2_Prefab_baked_single (1),0.0,299.865,299.865,1,21.835
Park_Center,0.011,299.876,299.887,2,20.682
NPC-4623,0.0,299.898,299.898,1,23.151
Park_Center,0.0,299.909,299.909,1,19.229
NPC-4623,0.089,299.92,300.009,9,22.329
Park_Center,0.011,300.021,300.032,2,20.758
Dead_Grass_02_Var2_Prefab_baked_single (1),0.0,300.043,300.043,1,20.667
Validation_Plane (1),0.013,468.766,468.779,2,11.305
Sky (2),0.195,468.789,468.984,18,220.39
B18 1 (5),0.022,468.995,469.017,3,45.101
Sky (2),0.0,469.028,469.028,1,218.84
B18 1 (5),0.078,469.039,469.117,8,45.162
B18 1 (6),0.272,469.128,469.4,26,44.309
BasketbalcourtLines,0.0,469.411,469.411,1,35.216
Park_Center,0.0,469.422,469.422,1,17.343
Terrain,0.345,469.433,469.778,32,16.187
Park_Center,0.012,469.788,469.8,2,18.458
NPC-4621,0.0,469.811,469.811,1,21.898
Park_Center,0.011,469.822,469.833,2,19.437
Dead_Grass_02_Var2_Prefab_baked_single,0.022,469.977,469.999,3,24.217
Trashcans_mesh (3),0.0,470.01,470.01,1,32.724
Trashcans_mesh (4),0.0,470.022,470.022,1,32.191
Trashcans_mesh (3),0.0,470.033,470.033,1,32.247
Trashcans_mesh (4),0.144,470.044,470.188,14,32.169
Trashcans_mesh (3),0.0,470.199,470.199,1,32.411
New_NPC (4104),0.012,470.21,470.222,2,44.764
B18 1 (1),0.289,470.233,470.522,27,45.628
materialC150,0.0,470.533,470.533,1,33.284
B18 1 (5),0.0,470.621,470.621,1,44.245
B18 1 (6),0.034,470.632,470.666,4,44.304
B18 1 (5),0.1,470.677,470.777,10,44.436
B18 1 (6),0.144,470.788,470.932,14,45.252
baum ld1 mobile (7),0.0,470.943,470.943,1,52.809
Bush_qilgP2_6x6x4_PF (32),0.0,470.955,470.955,1,50.945
store2,0.0,470.966,470.966,1,51.512
Park_Center,0.022,470.977,470.999,3,19.267
NPC-4623,0.221,471.01,471.231,21,22.488
Park_Center,0.022,471.243,471.265,3,20.69
Terrain,0.623,471.276,471.899,57,9.028
Park_Center,0.3,471.91,472.21,28,18.574
Terrain,0.0,472.221,472.221,1,15.989
Park_Center,0.0,472.232,472.232,1,19.809
B18 1 (6),0.011,472.243,472.254,2,43.778
Park_Center,0.267,472.265,472.532,25,24.743
Terrain,0.277,472.543,472.82,26,12.42
materialC150,0.212,472.831,473.043,20,15.451
Terrain,0.0,473.054,473.054,1,15.558
Park_Center,0.399,473.065,473.464,37,20.668
Terrain,0.0,473.476,473.476,1,14.593
Park_Center,0.013,473.498,473.511,3,18.972
Terrain,0.0,473.52,473.52,1,14.41
Park_Center,0.289,473.542,473.831,27,17.906
BasketbalcourtLines,0.0,473.842,473.842,1,36.805
Pavement_D_A (1),0.011,473.853,473.864,2,40.126
BasketbalcourtLines,0.023,473.875,473.898,3,32.501
Park_Center,0.055,473.909,473.964,6,25.881
BasketbalcourtLines,0.022,473.975,473.997,3,35.308
Pavement_D_A (1),0.0,474.009,474.009,1,39.564
Park_Center,0.0,474.02,474.02,1,27.247
Pavement_D_A (1),0.0,474.031,474.031,1,40.488
cardboardBoxBroken01,0.122,474.042,474.164,12,40.582
BasketbalcourtLines,0.023,474.175,474.198,3,36.784
cardboardBoxBroken01,0.066,474.209,474.275,7,40.217
Pavement_D_A (1),0.0,474.287,474.287,1,39.146
BasketbalcourtLines,0.012,474.297,474.309,2,36.139
Dead_Grass_02_Var2_Prefab_baked_single (4),0.011,474.32,474.331,2,23.348
Dead_Grass_02_Var2_Prefab_baked_single (3),0.011,474.342,474.353,2,22.606
Dead_Grass_02_Var2_Prefab_baked_single (4),0.0,474.364,474.364,1,23.002
Dead_Grass_02_Var2_Prefab_baked_single (3),0.056,474.375,474.431,6,22.217
BasketbalcourtLines,0.0,474.442,474.442,1,31.575
B18 1 (6),0.0,474.453,474.453,1,39.789
BasketbalcourtLines,0.1,474.464,474.564,10,31.828
Park_Center,0.078,474.575,474.653,8,26.397
BasketbalcourtLines,0.0,474.664,474.664,1,29.786
B18 1 (5),0.244,474.675,474.919,23,39.364
BasketballHoop1Prefab (1),0.0,474.931,474.931,1,32.437
B18 1 (5),0.0,474.942,474.942,1,39.143
B18 1 (6),0.0,474.953,474.953,1,39.27
Dead_Grass_02_Var2_Prefab_baked_single (3),0.0,474.964,474.964,1,21.481
Park_Center,0.0,474.975,474.975,1,25.71
BasketbalcourtLines,0.022,474.986,475.008,3,29.774
Park_Center,0.144,475.02,475.164,14,25.079
BasketbalcourtLines,0.0,475.175,475.175,1,31.61
PH_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.0,475.186,475.186,1,25.346
BasketbalcourtLines,0.4,475.197,475.597,37,31.278
B18 1 (6),0.011,475.608,475.619,2,38.392
cardboardBoxBroken01,0.0,475.63,475.63,1,38.102
B18 1 (6),0.0,475.641,475.641,1,38.384
BasketbalcourtLines,0.023,475.652,475.675,3,33.308
Dead_Grass_02_Var2_Prefab_baked_single (4),0.022,475.686,475.708,3,21.411
cardboardBoxBroken01,0.144,475.719,475.863,14,37.794
Dead_Grass_02_Var2_Prefab_baked_single (5),0.055,475.875,475.93,6,20.035
BasketbalcourtLines,0.0,475.941,475.941,1,27.068
Park_Center,0.356,475.952,476.308,33,14.367
Trashcans_mesh (3),0.211,476.319,476.53,20,25.131
B18 1 (1),0.0,476.541,476.541,1,38.102
bigMetalTrashcanEmpty,0.0,476.552,476.552,1,26.178
B18 1 (1),0.022,476.563,476.585,3,37.954
bigMetalTrashcanEmpty,0.034,476.596,476.63,4,26.076
B18 1 (1),0.022,476.641,476.663,3,37.788
bigMetalTrashcanEmpty,0.022,476.674,476.696,3,25.976
B18 1 (1),0.0,476.708,476.708,1,37.669
bigMetalTrashcanEmpty,0.1,476.718,476.818,10,25.721
Trashcans_mesh (3),0.044,476.83,476.874,5,24.529
bigMetalTrashcanEmpty,0.011,476.885,476.896,2,25.453
Trashcans_mesh (3),0.233,476.908,477.141,22,24.2
Trashcans_mesh (4),0.177,477.152,477.329,17,22.732
B18 1 (5),0.0,477.341,477.341,1,34.628
BasketballHoop1Prefab (1),0.122,477.352,477.474,12,27.209
B18 1 (5),0.0,477.485,477.485,1,34.339
BasketballHoop1Prefab (1),0.044,477.496,477.54,5,27.811
B18 1 (5),0.012,477.551,477.563,2,34.206
B18 1 (6),0.022,477.574,477.596,3,35.336
BasketbalcourtLines,0.0,477.607,477.607,1,31.472
PH_Plant_Perennials_a2_1x1x2_Prefab_baked_hierarchy,0.078,477.618,477.696,8,20.896
Bush_qilgP2_6x6x4_PF (33),0.11,477.708,477.818,11,40.177
Pavement_D_A (2),0.056,477.829,477.885,6,37.135
B18 1 (6),0.0,477.896,477.896,1,35.393
BasketbalcourtLines,0.0,477.907,477.907,1,29.411
Park_Center,0.0,477.918,477.918,1,19.234
BasketbalcourtLines,0.0,477.929,477.929,1,26.139
B18 1 (6),0.0,477.94,477.94,1,33.861
Park_Center,0.034,477.951,477.985,4,20.517
B18 1 (6),0.022,477.996,478.018,3,33.769
BasketbalcourtLines,0.189,478.029,478.218,18,29.176
Pavement_D_A (1),0.022,478.229,478.251,3,32.607
B18 1 (5),0.012,478.262,478.274,2,32.904
Pavement_D_A (1),0.0,478.284,478.284,1,31.798
BasketbalcourtLines,0.133,478.296,478.429,13,26.891
Pavement_D_A (1),0.0,478.44,478.44,1,31.243
B18 1 (5),0.011,478.451,478.462,2,32.542
BasketbalcourtLines,0.034,478.473,478.507,4,28.428
Park_Center,0.755,478.518,479.273,69,7.022
Terrain,0.289,479.284,479.573,27,3.515
Park_Center,0.777,479.584,480.361,71,9.393
Dead_Grass_02_Var2_Prefab_baked_single (5),0.0,480.372,480.372,1,11.911
Park_Center,0.0,480.384,480.384,1,11.379
Dead_Grass_02_Var2_Prefab_baked_single (5),0.011,480.395,480.406,2,11.889
Park_Center,0.211,480.417,480.628,20,11.366
BasketbalcourtLines,0.0,480.639,480.639,1,21.295
B18 1 (5),0.011,480.65,480.661,2,28.605
BasketbalcourtLines,0.0,480.672,480.672,1,24.951
B18 1 (5),0.188,480.684,480.872,18,28.297
BasketballHoop1Prefab (1),0.356,480.883,481.239,33,20.297
Motor (1),0.0,481.25,481.25,1,26.454
Pavement_D_A (1),0.0,481.261,481.261,1,21.281
BasketbalcourtLines,0.0,481.272,481.272,1,20.48
Pavement_D_A (1),0.567,481.283,481.85,52,22.236
BasketbalcourtLines,0.044,481.861,481.905,5,20.865
Pavement_D_A (1),0.0,481.916,481.916,1,21.134
BasketbalcourtLines,0.0,481.927,481.927,1,20.988
Pavement_D_A (1),0.0,481.938,481.938,1,20.976
BasketbalcourtLines,0.167,481.949,482.116,16,20.258
Pavement_D_A (1),0.0,482.127,482.127,1,19.173
Trashcans_mesh (4),0.011,482.138,482.149,2,14.546
Pavement_D_A (1),0.0,482.16,482.16,1,18.55
Trashcans_mesh (4),0.2,482.171,482.371,19,14.762
Pavement_D_A (1),0.0,482.383,482.383,1,18.759
BasketballHoop1Prefab (1),0.0,482.394,482.394,1,18.009
